id,transcription,label
Ses04M_impro02_M025,"You can't make it out like I'm happy about this. I mean, I didn't -- I didn't want to put you in this situation.",9
Ses04M_impro02_F022,Well it doesn't seem like you're that bothered by it.,9
Ses04M_impro02_M026,"I am. I mean, I don't know. I don't know what else to tell -- you know, I mean, I can tell you. I don't know what else to do. I mean, I've been forced into this situation.",9
Ses04M_impro02_F023,"If you really cared so much, you'd find a way out.",9
Ses04M_impro02_M027,There's nothing I can do. I-- I,9
Ses04M_impro02_F024,"Fine, fine. We have to be together. If you can't stay here, then I'll go with you. I don't care where you go. We'll go, too. I'm not staying behind.",0
Ses04M_impro02_M028,They won't let you come along. It's not going to happen.,9
Ses04M_impro02_F025,"It's a free world. I can go where I want. Wherever you are, that's where we're going to go.",9
Ses04M_impro02_M029,Are you kidding? Please don't be difficult about this.,9
Ses04M_impro02_F026,Difficult. You're leaving for a year. We have a newborn child and you're leaving. I don't think I'm being difficult.,0
Ses04M_impro02_M030,[BREATHING],9
Ses04M_impro02_F027,"I'm finding a way to make it work. And I will go wherever you go. Whatever I have to do, I will make this work.",9
Ses04M_impro02_M031,"Look, I--",9
Ses04M_impro02_F028,You're not really giving me a lot of options.,9
Ses04M_impro02_M032,Where I'm going is not the safest place on the earth. Okay.,9
Ses04M_impro02_F029,But I'm supposed to be okay with you going there.,9
Ses04M_impro02_M033,But I've been trained. You have no training.,9
Ses04M_impro02_F030,I'm not going to stay here and wait.,0
Ses04M_impro02_M034,You have to. Do you understand me? You have to.,9
Ses04M_impro02_F031,I can't do it.,0
Ses04M_impro02_M035,"Well I guess we're at a stalemate then, aren't we?",9
Ses04F_impro02_M000,So you're leaving tomorrow.,4
Ses04F_impro02_F000,Yeah. They just called.,4
Ses04F_impro02_M001,This is really-this is unfair.,4
Ses04F_impro02_F001,I know.,4
Ses04F_impro02_M002,I don't see [BREATHING],9
Ses04F_impro02_F002,I don't know what to say. I don't want to go but I don't have a lot of choice.,4
Ses04F_impro02_M003,"I mean we both knew that this was going to happen. It's just that I feel that, you know, I don't want Susie growing up without a mother.",9
Ses04F_impro02_M004,"And, uh, I'm afraid that if you, you know, when you leave, you won't come back.",4
Ses04F_impro02_F003,I'm going to come back. I need you to believe that.,4
Ses04F_impro02_M005,You don't know that.,9
Ses04F_impro02_F004,I need you to believe that too. How am I supposed to believe everything's going to be okay if you don't?,0
Ses04F_impro02_M006,"I'll believe it, but- I'll believe it but it- I don't know that that's going to happen.",9
Ses04F_impro02_F005,Well you have to have faith because I don't have a choice and I have to go.,4
Ses04F_impro02_M007,You do have a choice. You don't have to go.,0
Ses04F_impro02_F006,Do you think I want to leave you?,4
Ses04F_impro02_M008,You have a choice.,9
Ses04F_impro02_F007,I have to do this. I don't want to leave. Do you think I want to miss seeing her grow up?,4
Ses04F_impro02_M009,I know. It's just you don't have to do this for a living you know.,9
Ses04F_impro02_M010,You're a smart person. There are other things you can do.,9
Ses04F_impro02_F008,Look we both knew what this meant when I signed on,9
Ses04F_impro02_F009,And now- and now it's really shitty timing but now I have to go.,4
Ses04F_impro02_F010,I mean I'm the one who has to leave here. I'm the one who has to leave the two of you. At least you get to be together.,9
Ses04F_impro02_M011,It's just not going to work out without you here.,0
Ses04F_impro02_F011,What's that supposed to mean?,4
Ses04F_impro02_M012,I mean we can't-we're not a complete family without you here.,4
Ses04F_impro02_F012,Well I'll come back. What is that supposed to mean? You're not willing to wait for me to come back?,3
Ses04F_impro02_M013,Of course I'm going to wait. I just- I just don't like the idea of this happening because this isn't the last time this is going to happen. You're going to go on more tours and stuff. I just- I can't-,9
Ses04F_impro02_M014,I can't deal with this emotionally.,9
Ses04F_impro02_F013,What do you want me to do?,9
Ses04F_impro02_M015,I want you to leave. I want you to leave the service.,9
Ses04F_impro02_F014,Well I can't very well do it today. I still have to leave tomorrow.,9
Ses04F_impro02_M016,You can do it today. You don't have to do anything. You don't have to do anything you don't want to do.,9
Ses04F_impro02_F015,"You're not making this any easier for me, you know. I'm the one who has to go and you're really not helping.",9
Ses04F_impro02_M017,Look I'm just telling you that you don't have to go.,9
Ses04F_impro02_F016,I do have to go. And I need to know that you're here waiting for me and that you believe that I'm coming back.,9
Ses04F_impro02_M018,That's all I'm saying... No you don't.,3
Ses04F_impro02_F017,Thanks that helps.,3
Ses04F_impro02_M019,It's just really unfair. This is- this is bullshit.,9
Ses04F_impro02_F018,I feel much better now.,3
Ses04F_impro02_M020,"You're acting like, you know, you're the one who's going all through, you know, all this shit and it's really- it's really not.",3
Ses04F_impro02_F019,I know I'm leaving you here with all the responsibility but at least you get to be with her.,9
Ses04F_impro02_M021,Yeah. Of course I do because I didn't enlist in this stupid thing. Why don't you just get out now and then-,3
Ses04F_impro02_F020,I will but I can't right now.,9
Ses04F_impro02_M022,Yes- You don't have to go. What are they going to do? Huh? Put a gun to your head?,0
Ses04F_impro02_F021,You know- you know how this works. I have to go.,0
Ses04F_impro02_M023,Then go. We'll be here when you get back.,9
Ses04F_impro02_F022,That's how you want to leave it?,3
Ses04F_impro02_M024,"I don't know how else to leave it. What, do you want me to lie to you?",4
Ses04F_impro02_M025,You want me tell you that I'm okay with it?,4
Ses04F_impro02_F023,I want you to be okay with it as much as you can be. I mean it's not a great situation but we don't have an option here.,4
Ses04F_impro02_M026,Well I can't be okay with it the same way you can't not go. It just doesn't work that way.,4
Ses04F_impro02_F024,Fine.,4
Ses04F_impro07_M000,"Hey, what's up?",1
Ses04F_impro07_F000,Guess what came today?,5
Ses04F_impro07_M001,What?,5
Ses04F_impro07_F001,My acceptance letter.,5
Ses04F_impro07_M002,Get out.,6
Ses04F_impro07_F002,From U.S.C..,5
Ses04F_impro07_M003,You serious?,6
Ses04F_impro07_F003,"Yes, I am.",5
Ses04F_impro07_M004,"Oh, my god what happened. You got in. Otherwise you wouldn't be so happy. [LAUGHTER]",0
Ses04F_impro07_F004,"Well yeah, that's the general idea. [LAUGHTER]",5
Ses04F_impro07_M005,That's awesome. Congratulations.,5
Ses04F_impro07_F005,Big bad acceptance packet with all the information. I'm going to U.S.C..,5
Ses04F_impro07_M006,That's amazing. Wow.,5
Ses04F_impro07_F006,I know. [LAUGHTER],5
Ses04F_impro07_M007,You're going to have to get like a nine millimeter because U.S.C.'s like in South Central.,0
Ses04F_impro07_F007,"[LAUGHTER] Yeah, uh. No.",5
Ses04F_impro07_F008,[LAUGHTER] It's safe around there.,5
Ses04F_impro07_M008,"No, seriously. No, seriously, you should do it.",0
Ses04F_impro07_F009,The campus is beautiful. I'm so excited.,5
Ses04F_impro07_M009,I know but you should get like a taser or something. I mean walking around the campus at night-,1
Ses04F_impro07_F010,"Do you want to buy me some mace for my, you know, going away present?",5
Ses04F_impro07_M010,I'll get you- I'll get you a bottle of mace.,0
Ses04F_impro07_F011,There we go. Perfect.,5
Ses04F_impro07_M011,And a taser and a knife.,0
Ses04F_impro07_F012,And a taser. Excellent. Just make sure it's a big knife.,5
Ses04F_impro07_M012,And you'll be fully loaded.,0
Ses04F_impro07_F013,I don't want any of those little puny ones.,5
Ses04F_impro07_M013,"So, um- so what are you going to- what are you going to major in?",1
Ses04F_impro07_F014,Well I was thinking maybe underwater basket weaving.,5
Ses04F_impro07_M014,"Underwater basket weaving, my god.",0
Ses04F_impro07_F015,"U.S.C. has a major in that, right.",5
Ses04F_impro07_M015,They have- they have that,0
Ses04F_impro07_F016,They have - U.S.C. has everything because U.S.C. is the best school ever.,5
Ses04F_impro07_M016,they have that as a major?,1
Ses04F_impro07_M017,That's ridiculous. I don't believe that.,1
Ses04F_impro07_F017,Okay. Well I'm lying but-,5
Ses04F_impro07_M018,"Seriously, what's your major?",1
Ses04F_impro07_F018,"Well, I haven't decided yet. I want to try some things out.",5
Ses04F_impro07_M019,So you're undecided?,1
Ses04F_impro07_F019,Yeah.,0
Ses04F_impro07_M020,"Hey, that's cool.",1
Ses04F_impro07_F020,"I know 'cause then I can do whatever I want, right. I can try classes in this and then try classes in that and then pick whatever I like best.",0
Ses04F_impro07_M021,"No, no. It's totally cool. I mean, like, this friend of mine he was- he's been undecided now for, like, the past like eleven years of his life.",1
Ses04F_impro07_F021,okay. Well I'm not going to be undecided forever. [LAUGHTER],5
Ses04F_impro07_M022,"Uh, well-",1
Ses04F_impro07_F022,And it's so close so you can come visit me all the time.,5
Ses04F_impro07_M023,You- you- you'll find.,1
Ses04F_impro07_M024,"Yeah, I know. That's right. Yeah, yeah. Because I live in LA.",0
Ses04F_impro07_F023,Right.,0
Ses04F_impro07_M025,and I like living in LA.,0
Ses04F_impro07_F024,"So this works out perfectly. Because I was worried if I didn't get in to U.S.C., then I would have to go somewhere far away and then-",5
Ses04F_impro07_M026,"You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck.",1
Ses04F_impro07_F025,I would miss you.,0
Ses04F_impro07_F026,Yeah. But now we don't have to.,0
Ses04F_impro07_M027,Right.,0
Ses04F_impro07_F027,Everything worked out perfectly.,5
Ses04F_impro07_M028,That's awesome.,5
Ses04F_impro07_F028,I know. We should have a party.,5
Ses04F_impro07_M029,We should have a party.,0
Ses04F_impro07_F029,An I got accepted to U.S.C. party.,5
Ses04F_impro07_M030,You got accepted-what? to a U.S.C. party?,0
Ses04F_impro07_F030,No. An I got accepted to U.S.C. party. [LAUGHTER],5
Ses04F_impro07_M031,"Oh, that's right. Okay, I see. Right, right, right.",1
Ses04F_impro07_M032,A party celebrating your acceptance.,1
Ses04F_impro07_F031,Right. Now you're with me.,5
Ses04F_impro07_M033,That's cool.,1
Ses04F_impro07_F032,That is why I got accepted.,5
Ses04F_impro07_M034,"Well, that's really cool that you're going to be staying in the same city and everything. so umm",5
Ses04F_impro07_F033,I know.,5
Ses04F_impro07_M035,"I don't know are you, like, I don't know. Are you, like, available or anything?",1
Ses04F_impro07_F034,[LAUGHTER] Are you asking me on a date?,0
Ses04F_impro07_M036,"Well I mean I don't know. It's like you know I kind of had a crush on you throughout high school and, like",5
Ses04F_impro07_M037,"I don't know I just thought that, you know, maybe we could, you know, I don't know. It's like, you know, just test the waters anyway. I don't see what the problem is.",5
Ses04F_impro07_F035,What- what did you have in mind?,5
Ses04F_impro07_M038,"Movies- movie, we'll go to a movie and a dinner and- and",5
Ses04F_impro07_M039,"actually, you know, there's this- there's this really cool restaurant, um, I don't know if you- it's Red Lobster. It's like down on",5
Ses04F_impro07_F036,[LAUGHTER],5
Ses04F_impro07_M040,Vermont.,5
Ses04F_impro07_F037,You just did not ask me on a date to Red Lobster.,0
Ses04F_impro07_M041,"Wait, you've been there before?",5
Ses04F_impro07_F038,On occasion I've heard of it.,5
Ses04F_impro07_M042,"Oh, so well then you know that it's awesome.",5
Ses04F_impro07_F039,Yeah. Totally.,5
Ses04F_impro07_M043,"Right, so we'll go there and then- and then we'll get some ice cream and maybe we'll go putt-putt golfing.",5
Ses04F_impro07_F040,I am totally down with the ice cream.,5
Ses04F_impro07_M044,Okay. Putt-putt golfing?,1
Ses04F_impro07_F041,"Eh, we can work that part out.",5
